MR32 ASCII
Name	TYR30_slow
Frequency	1500
Date	26-08-2015 09:35:05
"Time,s"	"RT MED. GASTRO,uV"	"RT LAT. GASTRO,uV"	"RT BICEPS FEM.,uV"	"RT VMO,uV"	"RT VLO,uV"	"RT RECTUS FEM.,uV"	"RT SOLEUS,uV"	"RT SEMITEND.,uV"	"Channel 12,uV"
19.4593	-8.00636	5.32846	134.143	-53.4109	2.01507	-4.41459	6.41912	-276.037	0.621168
19.4600	-11.9753	7.15812	286.44	-49.4315	-4.39506	-8.99039	4.58732	50.4981	-0.310584
19.4607	-9.2381	8.37788	431.995	-43.6415	-7.44146	-6.54748	4.28985	174.1	-0.310584
19.4613	-8.00636	3.49881	493.026	-42.4157	-6.5212	-9.90803	8.86152	91.3851	0.931752
19.4620	-4.65327	-4.42969	485.722	-44.5657	-4.69653	-17.5344	16.1887	45.3229	1.24234
19.4627	-0.684304	-14.7977	445.725	-35.3998	-2.856	-18.142	18.9286	89.8616	0.621168
19.4633	-0.376367	-27.3164	392.314	-25.6304	0.491866	-15.0915	9.17465	84.6863	0.931752
19.4640	2.36085	-34.3461	298.941	-30.5151	1.41213	-15.4015	-3.35047	-53.8587	0.931752
19.4647	6.94569	-30.9757	192.119	-31.1375	-0.729866	-16.3191	-6.09034	-156.401	0.931752
19.4653	2.97672	-16.3385	145.45	-19.237	-2.856	-12.9586	2.45805	-36.787	0.621168
19.4660	-4.65327	5.64945	105.769	-18.6146	-9.26613	-8.38276	11.9145	164.018	0.621168
19.4667	-6.80883	21.5064	37.7144	-35.7016	-19.3415	-8.99039	3.67925	233.313	0.621168
19.4673	-8.62223	31.2646	-15.0647	-42.1139	-25.4501	-8.99039	-9.75393	181.112	0.931752
19.4680	-9.54604	38.9042	-193.594	-21.0664	-26.0531	-6.23747	-14.0281	129.539	0.931752
19.4687	-2.22399	32.4844	-489.339	0.301757	-25.7516	-7.15511	-18.3023	136.865	0.931752
19.4693	5.406	11.4273	-547.912	2.43291	-26.9733	-7.76273	-15.5468	153.959	0.931752
19.4700	2.36085	-8.40998	-327.28	-12.5229	-33.6849	-9.59801	-7.60901	142.062	0.931752
19.4707	-7.73264	-11.7483	-85.5773	-36.3239	-39.7936	-12.6485	-5.79287	66.0688	0.931752
19.4713	-15.9443	1.38026	43.1925	-59.8232	-37.3501	-13.2562	-9.14333	-66.0688	0.931752
19.4720	-17.7919	11.4273	57.2388	-79.0414	-37.3501	-14.4838	-14.9362	-142.667	0.931752
19.4727	-14.4388	7.47911	41.0855	-92.4695	-36.4298	-13.8762	-11.5857	-111.235	0.621168
19.4733	-9.2381	3.20992	27.9522	-95.5248	-5.29946	-6.8575	3.67925	-31.903	0.621168
19.4740	-4.34533	5.03957	-1.65044	-90.0366	42.3005	-0.136406	8.56405	34.3226	0.621168
19.4747	-2.53193	6.54823	-22.7199	-89.4142	62.4512	1.38886	-2.73987	88.0469	0.931752
19.4753	-4.03739	6.54823	-2.56346	-97.656	61.8324	2.91413	-12.1963	127.702	0.931752
19.4760	-3.76367	6.25934	11.4829	-97.9577	57.5642	3.83177	-12.1963	115.805	0.621168
19.4767	-0.376367	4.42969	-28.8301	-81.4931	45.0454	-1.36406	-10.0514	53.8587	0.621168
19.4773	2.36085	0.449388	-77.3251	-65.3114	27.9571	-6.54748	-7.92214	-53.5675	0.931752
19.4780	3.28466	-5.36056	-144.186	-59.5026	15.7556	-8.68037	-5.18227	-198.52	0.621168
19.4787	3.86632	-5.36056	-198.194	-54.3162	7.20346	-9.90803	-5.18227	-284.282	0.931752
19.4793	0.821165	-3.20992	-192.4	-39.9827	-2.856	-11.4333	-9.14333	-268.106	0.931752
19.4800	-3.76367	-1.38026	-144.467	-8.54348	-8.96466	-11.4333	-8.83021	-214.091	0.621168
19.4807	-2.53193	4.10869	-34.6242	26.234	-13.2328	-10.5157	0.313128	-162.517	0.621168
19.4813	-0.102646	7.15812	9.62174	34.1739	-26.0531	-14.7938	7.64032	-128.643	0.621168
19.4820	-2.22399	5.03957	-30.9371	23.4993	-40.3965	-20.5849	9.47212	-98.4199	0.621168
19.4827	-3.76367	3.49881	8.70873	17.6905	-45.8864	-23.6354	9.78525	-123.759	0.931752
19.4833	-3.76367	2.88893	45.3345	5.4882	-49.5516	-24.8631	8.25092	-152.749	1.24234
19.4840	-3.45574	0.449388	-9.27058	-16.7852	-54.4385	-21.1925	4.58732	-50.5205	0.310584
19.4847	2.05291	0.160496	-38.5923	-34.1739	-54.137	-10.8257	-0.297471	19.0656	0
19.4853	4.79013	1.99015	-17.5228	-50.6574	-51.6936	-2.88932	-3.03734	35.5548	0.310584
19.4860	-1.30018	-1.38026	-0.42139	-71.422	-50.1704	-3.49695	-4.86914	145.401	0.931752
19.4867	-5.57708	-4.14079	28.5492	-87.5848	-45.2834	-2.88932	-6.70094	238.175	0.931752
19.4873	-2.53193	-0.449388	48.3896	-92.7713	-26.3545	4.12938	-3.03734	265.35	0.931752
19.4880	-0.684304	1.38026	68.827	-110.782	-1.9516	8.70518	3.36612	265.955	0.931752
19.4887	-0.102646	0.160496	104.259	-106.199	5.68026	6.8823	7.02972	236.651	0.931752
19.4893	0.821165	-4.14079	72.5142	-16.7852	9.34546	5.04702	8.25092	190.88	0.931752
19.4900	0.205291	-12.6792	14.2219	61.332	18.1991	7.79994	6.12165	150.285	0
19.4907	0.513228	-15.4076	53.9028	54.6179	23.0701	12.3757	5.51105	142.667	-0.621168
19.4913	-0.684304	-9.62975	153.07	24.4046	34.3672	17.5592	9.17465	146.946	0
19.4920	-2.53193	-3.20992	216.243	-4.88468	48.4092	23.0526	12.5251	146.633	0.931752
19.4927	-3.76367	-0.449388	206.165	-41.8121	51.757	22.755	12.212	165.25	0.931752
19.4933	-5.26914	2.27904	83.7864	-81.1725	52.9788	14.1986	12.5251	185.705	1.24234
19.4940	-7.11676	7.15812	-120.658	-120.552	51.4556	4.12938	16.7993	197.893	0.621168
19.4947	-8.00636	8.69888	-235.417	-160.836	46.2672	-3.80696	19.8523	220.184	0.621168
19.4953	-7.4247	5.03957	-178.037	-176.999	39.2541	-8.99039	13.4332	204.927	0.931752
19.4960	-3.76367	4.10869	-54.7456	-138.865	28.8773	-4.7122	7.95345	115.805	0.931752
19.4967	-0.684304	2.88893	90.2126	-80.2672	16.66	5.04702	10.3958	45.9278	0.931752
19.4973	0.513228	-4.75068	157.635	-45.4709	-1.03133	6.27467	12.212	30.3571	1.24234
19.4980	3.5926	-11.7483	117.989	-43.3398	-26.9733	1.38886	8.86152	-26.3917	1.24234
19.4987	4.79013	-11.4594	173.507	-59.8232	-48.9486	-2.2817	4.90045	-119.166	0.931752
19.4993	5.406	-6.25934	259.576	-68.9702	-60.8486	1.07885	3.97672	-143.295	0.621168
19.5000	5.406	-1.99015	206.165	-69.5737	-68.4805	8.70518	0.313128	-83.7678	0.621168
19.5007	2.36085	1.99015	135.969	-75.6843	-66.9573	12.6733	-3.96107	-47.4512	0.621168
19.5013	-2.83986	5.93835	153.983	-95.8266	-55.3588	6.57228	-3.03734	-114.304	0.931752
19.5020	-7.11676	7.15812	171.997	-131.226	-40.095	-5.93986	-2.12927	-181.426	0.931752
19.5027	-7.73264	5.64945	63.665	-158.384	-27.2748	-7.15511	-5.18227	-112.153	0.931752
19.5033	-4.34533	-0.160496	-137.759	-172.737	-14.1531	3.52175	-13.715	-21.53	0.621168
19.5040	1.74498	-3.8198	-278.433	-175.792	2.93533	14.1986	-20.7447	-59.37	0.931752
19.5047	6.02188	-2.27904	-362.992	-134.583	22.1657	15.4263	-11.8832	-139.016	0.931752
19.5053	8.75909	-3.8198	-444.145	-70.1961	42.3005	8.09755	10.3958	-155.796	0.621168
19.5060	9.6829	-15.4076	-446.603	-36.9275	51.757	-3.18694	13.7463	-104.536	0.621168
19.5067	9.37497	-24.267	-338.552	-23.1975	58.1672	-14.7938	4.28985	-23.3448	0.621168
19.5073	12.1122	-17.5582	-332.477	-7.93997	70.9874	-17.2243	9.17465	24.8682	0.621168
19.5080	10.6067	-7.19021	-508.232	4.88468	78.0005	-17.8444	16.7993	33.7177	0.621168
19.5087	2.97672	-2.88893	-522.594	0.90527	79.5396	-22.4202	20.1498	11.1347	0.621168
19.5093	-3.1478	0.77038	-267.161	-13.1264	82.2845	-16.0091	24.1265	-78.8838	0.931752
19.5100	-5.88502	4.71858	-12.0447	-28.384	80.444	-0.136406	25.6452	-157.319	0.931752
19.5107	-9.85398	8.08899	124.064	-40.2845	67.6396	10.5405	30.53	-146.342	0.931752
19.5113	-8.62223	8.37788	222.95	-37.531	55.7237	20.6097	36.9334	-93.5358	0.931752
19.5120	-1.30018	1.99015	312.671	-36.9275	49.0121	26.7108	26.8664	5.937	0.931752
19.5127	-0.102646	-5.97045	366.083	-36.3239	36.8106	16.3439	8.86152	145.714	0.931752
19.5133	-4.03739	-3.8198	379.813	-8.84524	27.6556	4.43939	-2.12927	236.046	0.931752
19.5140	-6.19295	7.47911	317.272	21.9716	25.8309	1.38886	-9.14333	276.037	0.931752
19.5147	-11.9753	18.778	233.029	9.76937	20.0237	-3.49695	-12.8069	272.968	0.931752
19.5153	-13.8229	22.4373	160.409	30.8169	17.8817	-4.10458	-12.1963	170.426	0.931752
19.5160	-2.83986	13.8668	42.5955	175.773	2.01507	10.8505	-20.1341	55.0685	0.621168
19.5167	4.79013	-3.20992	-19.3488	312.808	-46.2037	25.1855	-37.2153	-31.5893	0.621168
19.5173	6.02188	-15.1187	-56.2907	318.598	-80.079	31.5966	-39.3602	-110.63	0.931752
19.5180	11.8042	-13.8989	-241.527	257.87	-82.824	40.4505	-21.3553	-82.8492	0.931752
19.5187	11.8042	-4.42969	-373.668	191.955	-79.7617	39.8429	-1.20554	-24.2633	1.24234
19.5193	2.05291	3.20992	-229.939	120.853	-67.5602	30.3813	7.64032	-45.3229	0.621168
19.5200	-3.45574	3.49881	-54.1486	54.9385	-40.698	28.236	0.313128	-80.116	-0.621168
19.5207	-3.45574	-0.77038	-11.4126	-0.603513	-9.26613	30.3813	-5.79287	-126.201	-0.310584
19.5213	-0.684304	-4.75068	53.9028	-56.1456	-2.856	32.8242	-3.96107	-199.125	0.931752
19.5220	3.28466	-5.64945	101.801	-90.9419	-7.74293	30.3813	-3.64794	-257.42	0.931752
19.5227	8.45116	-5.64945	42.2795	-98.5801	2.01507	23.0526	-5.79287	-287.934	0.621168
19.5233	12.4201	-9.91864	23.3871	-97.3542	10.8687	19.3944	-14.3256	-322.727	0.621168
19.5240	13.036	-14.7977	67.6331	-82.0966	29.4802	18.1668	-26.8351	-327.006	0.931752
19.5247	13.036	-15.1187	30.6912	-58.8991	61.8324	13.591	-30.8118	-184.182	0.931752
19.5253	13.3439	-12.9681	-72.76	-51.2798	78.3178	3.83177	-22.5765	55.6958	0.621168
19.5260	11.1884	-13.8989	-124.942	-38.7569	77.3976	-12.9586	-10.9751	207.369	0.621168
19.5267	10.9146	-15.4076	-139.902	7.01584	69.4642	-30.9641	1.23686	256.501	0.621168
19.5273	14.5757	-11.4594	-158.197	49.1297	57.8657	-41.951	12.5251	291.585	0.621168
19.5280	13.6519	-10.2396	-166.765	66.8391	41.6976	-46.8368	13.1357	290.667	1.24234
19.5287	11.4963	-12.9681	-153.632	85.7554	22.1657	-48.3621	11.0064	224.441	1.24234
19.5293	9.99084	-12.9681	-58.4328	92.4695	16.3585	-44.6915	16.1887	151.83	1.24234
19.5300	4.79013	-12.6792	34.0624	82.0966	20.0237	-36.4576	18.318	110.316	0.931752
19.5307	3.28466	-5.97045	-12.6417	80.2672	20.0237	-23.6354	14.6544	97.815	0.621168
19.5313	6.02188	8.08899	-44.0704	76.2878	46.5686	-9.59801	13.7463	62.1033	0.621168
19.5320	-0.992241	17.5582	-68.195	60.4267	90.5193	-5.93986	13.7463	-46.2414	0.931752
19.5327	-11.6674	21.8274	-311.723	46.6968	105.783	-12.0409	10.6933	-135.05	0.621168
19.5333	-13.515	20.2867	-496.643	40.5863	99.3729	-12.3509	12.8226	-172.89	0.621168
19.5340	-13.2071	16.9163	-344.978	39.6621	85.0294	-8.99039	25.0346	-194.555	0.931752
19.5347	-10.7778	19.9978	-128.91	40.5863	60.6106	-14.7938	37.8572	-154.273	0.621168
19.5353	-3.1478	23.946	-18.4358	53.4109	32.2252	-19.0596	37.2466	-121.608	0.621168
19.5360	-0.992241	20.6077	64.262	76.9102	0.793333	-15.6991	14.3569	-132.899	0.621168
19.5367	-1.91605	14.1878	118.902	82.0966	-20.2617	-12.6485	-16.1574	-110.63	0.931752
19.5373	4.48219	6.25934	85.0154	96.1283	-31.5429	-12.6485	-40.5814	-94.768	0.931752
19.5380	13.9598	-8.69888	-24.862	108.953	-56.5805	-15.4015	-57.9756	-108.502	0.931752
19.5387	19.4342	-21.5064	-106.015	92.4695	-82.824	-13.8762	-53.0908	-93.8495	0.931752
19.5393	23.0953	-22.7262	-97.4816	173.944	-97.7703	-9.3004	-31.7199	-55.4046	0.931752
19.5400	24.327	-23.0472	-51.4096	331.725	-123.109	-12.0409	-26.8351	0.156827	0.621168
19.5407	20.9739	-24.8769	14.2219	376.272	-152.098	-16.3191	-28.98	39.2066	0.621168
19.5413	16.3891	-20.6077	134.775	319.824	-163.078	-18.7496	-14.3256	2.28519	0.931752
19.5420	9.99084	-12.9681	240.649	230.41	-157.889	-17.8444	5.51105	-12.0532	0.931752
19.5427	5.406	-8.69888	251.324	130.925	-139.88	-8.38276	18.0205	41.0437	0.931752
19.5433	9.06703	-10.2396	237.313	52.7885	-104.799	-0.446419	24.1265	19.0656	0.931752
19.5440	15.4653	-13.2891	273.904	-15.2576	-69.0834	-0.136406	30.53	-80.7209	0.931752
19.5447	12.1122	-15.1187	284.298	-87.2831	-38.2704	-3.80696	38.1546	-116.433	0.621168
19.5453	7.25362	-16.9484	196.087	-130.623	9.64693	-3.18694	36.9334	-64.5453	0.931752
19.5460	7.83528	-17.5582	75.8502	-148.615	52.0744	1.38886	24.7371	4.41355	0.931752
19.5467	4.48219	-12.0693	6.60178	-166.626	68.544	2.91413	16.7993	59.3476	0.621168
19.5473	-1.91605	2.60003	-24.862	-99.1836	75.2556	4.12938	17.7074	106.351	0.621168
19.5480	-11.3937	22.4373	-83.4352	48.5262	75.8744	4.12938	28.0876	141.144	0.931752
19.5487	-28.4671	43.7833	-203.075	147.087	68.544	4.12938	55.2514	155.482	0.931752
19.5493	-41.2978	54.7612	-329.422	216.68	53.899	9.01519	72.9431	177.147	0.621168
19.5500	-32.436	45.324	-356.566	280.143	48.7106	20.3121	54.3277	233.918	-0.310584
19.5507	-11.0857	28.5362	-265.932	259.699	45.9657	36.1724	21.9816	274.2	-0.310584
19.5513	0.513228	13.257	-162.797	168.757	19.1035	47.4692	3.06865	248.256	0.621168
19.5520	7.52735	-0.160496	-143.273	73.8549	-9.88493	50.5198	-13.1044	198.206	0.931752
19.5527	16.697	-11.7483	-177.756	-7.3176	-25.4501	47.7793	-45.7636	163.727	0.621168
19.5533	19.7422	-23.0472	-167.362	-75.9861	-33.9864	39.8429	-80.5522	118.247	0.931752
19.5540	20.0501	-26.7065	-101.766	-128.473	-31.8602	35.2671	-84.8263	63.6268	0.931752
19.5547	18.8184	-20.8966	-35.2212	-163.269	-35.8269	39.5329	-61.3261	32.4855	0.931752
19.5553	10.9146	-11.7483	27.3552	-186.467	-48.9486	41.3682	-35.3835	13.263	0.621168
19.5560	2.66879	-0.77038	72.7951	-206.005	-49.853	33.4318	-18.3023	-11.762	0.621168
19.5567	0.513228	5.93835	78.9053	-209.664	-36.7313	20.6097	-9.44081	-31.903	0.931752
19.5573	1.43704	-4.75068	73.7081	-172.114	-20.8647	4.43939	-8.83021	-42.5672	0.931752
19.5580	10.9146	-26.7065	71.6012	-130	-1.9516	-14.4838	-11.2726	-44.1131	0.931752
19.5587	23.0953	-39.2252	67.6331	-122.985	22.7687	-32.787	-5.79287	-39.229	0.931752
19.5593	27.0642	-42.2746	65.8071	-107.425	33.7642	-43.7739	3.67925	-35.8685	0.931752
19.5600	27.988	-42.5635	70.9691	-71.422	8.12373	-43.7739	0.626256	-39.5203	0.931752
19.5607	24.6349	-30.0769	132.633	-56.4662	-33.082	-29.7365	-9.75393	-58.4515	0.931752
19.5613	6.02188	-1.66916	252.237	-71.1014	-54.4385	-5.93986	-3.03734	-78.2788	0.931752
19.5620	-15.9443	29.146	340.448	-86.3589	-62.3718	13.591	16.4862	-79.1974	0.621168
19.5627	-25.114	48.6623	383.465	-62.5579	-62.3718	28.546	28.0876	-68.8244	0.621168
19.5633	-23.5743	44.3932	416.439	-4.28117	-51.3921	37.6976	31.438	-48.0785	0.931752
19.5640	-11.6674	21.8274	448.183	38.1533	-42.237	39.5329	27.7901	-14.8089	0.931752
19.5647	7.25362	-0.449388	500.366	45.7727	-37.0486	34.9571	14.6544	9.90248	0.931752
19.5653	19.1263	-14.1878	558.658	37.531	-24.2284	26.4131	-0.908071	23.9497	0.931752
19.5660	18.8184	-19.3879	539.133	25.0269	-11.7096	28.236	-18.5998	43.4858	0.931752
19.5667	15.7732	-14.7977	433.821	2.13116	0.491866	37.09	-39.6576	49.5796	0.621168
19.5673	13.6519	-6.86922	301.083	-24.1028	21.2455	36.1724	-49.1141	16.9373	0.621168
19.5680	10.6067	2.27904	95.6907	-35.0981	31.0034	29.4637	-33.8648	-20.6115	0.621168
19.5687	8.14322	10.8174	-92.2844	-37.531	20.3252	31.5966	-7.01406	-25.1819	0.621168
19.5693	6.02188	8.37788	-141.728	-45.4709	0.1904	41.3682	3.06865	-25.1819	0.931752
19.5700	7.83528	-2.88893	-138.356	-55.8438	-6.21973	38.6153	-9.14333	-32.8216	0.931752
19.5707	16.3891	-13.2891	-85.2613	-49.1297	9.94839	26.4131	-19.821	-21.53	0.621168
19.5713	24.9429	-23.946	2.63369	-1.22589	12.6933	14.5086	-24.7058	-12.6805	0.621168
19.5720	31.0332	-38.2943	39.2244	67.1408	9.94839	-8.07275	-35.6966	-13.8904	0.931752
19.5727	37.4656	-44.7141	-20.5779	104.37	27.0368	-33.407	-41.4894	-6.56431	0.931752
19.5733	38.9711	-44.3932	-205.498	101.617	39.2541	-52.9379	-34.1623	1.36663	0.931752
19.5740	34.0783	-42.2746	-347.717	75.6843	45.3469	-69.7158	-16.768	6.56431	0.931752
19.5747	30.4173	-32.5165	-250.06	19.5199	16.66	-72.1587	-0.908071	5.937	0.931752
19.5753	22.7873	-14.7977	-62.6818	-40.5863	-49.853	-62.3995	12.5251	-1.68028	0.621168
19.5760	1.43704	9.59765	-1.96649	-37.531	-66.037	-54.1531	37.544	-5.04085	0.621168
19.5767	-22.9584	37.9733	-2.8795	0	-37.3501	-45.6092	64.0973	-5.35451	0.621168
19.5773	-40.066	55.981	-83.1192	-11.297	-30.0197	-34.6223	75.9961	-5.04085	0.621168
19.5780	-41.2978	50.2031	-272.955	-52.7885	-28.798	-16.0091	69.2952	-1.07538	0.931752
19.5787	-25.4219	29.146	-312.636	-33.2687	-17.8183	16.3439	59.2125	7.48287	0.931752
19.5793	-10.1619	7.768	-176.527	33.5704	-25.7516	40.7482	51.5878	14.1816	0.621168
19.5800	2.05291	-11.7483	-97.1655	52.185	-44.0617	41.0582	20.7604	12.9718	0.621168
19.5807	20.666	-22.7262	-123.116	40.888	-49.5516	42.8935	-28.6669	19.6705	-0.310584
19.5813	33.8046	-23.946	-229.306	29.591	-42.237	42.5834	-65.8978	38.9154	-0.621168
19.5820	33.1887	-25.4867	-323.628	2.13116	19.7223	21.2173	-84.2158	46.219	0.621168
19.5827	30.7253	-25.4867	-263.193	-24.1028	136.913	11.4581	-81.1628	36.4734	0.931752
19.5833	27.0642	-22.1163	-135.933	-53.1091	199.158	16.6415	-60.7155	25.1819	0.621168
19.5840	17.6208	-15.7286	-83.7513	-68.9702	188.781	11.1481	-33.5517	20.9027	0.621168
19.5847	11.1884	-7.47911	-83.1192	-42.4157	171.693	4.7494	-10.662	26.9966	0.931752
19.5853	10.9146	-6.25934	-94.7425	-15.8799	139.658	5.04702	0.923727	35.8461	0.931752
19.5860	13.6519	-15.7286	-109.07	-19.8405	110.67	4.7494	6.41912	35.8461	0.931752
19.5867	21.5898	-27.6374	-103.592	-39.681	100.293	7.79994	6.41912	30.0659	0.931752
19.5873	33.8046	-35.8548	-78.2381	-65.3114	55.7237	12.3757	0.0156564	23.9497	-0.310584
19.5880	38.3552	-38.6153	-50.1805	-70.1961	-8.36173	7.17991	-1.51867	14.1816	0
19.5887	32.2649	-36.4647	-27.285	-55.5421	-34.3037	-22.1102	11.0064	4.1223	0.931752
19.5893	26.7563	-30.0769	-14.1517	-61.3509	-41.9197	-61.7795	28.6982	-0.761729	0.931752
19.5900	20.666	-22.1163	-13.8708	-19.5387	-68.782	-76.7345	40.597	-5.95941	0.621168
19.5907	11.1884	-12.0693	-13.5547	130.302	-117.921	-59.349	47.3136	-12.3669	0.931752
19.5913	0.205291	-1.05927	-4.70552	243.838	-178.643	-28.5212	51.2747	-14.204	0.931752
19.5920	-8.31429	7.15812	2.91461	234.974	-190.543	2.60411	51.8853	-14.4953	0.931752
19.5927	-9.85398	12.0372	9.62174	175.773	-114.557	32.8242	57.3807	-16.646	0.931752
19.5933	-8.31429	8.69888	22.7551	122.061	-11.4081	45.0263	72.3325	-27.9375	0.931752
19.5940	-0.684304	-1.05927	42.2795	66.5185	56.644	36.1724	73.8669	-43.7994	0.621168
19.5947	12.4201	-6.86922	63.0329	2.43291	88.6946	19.0844	47.6268	-47.7649	0.931752
19.5953	12.7281	-7.8001	79.2213	-42.4157	96.9294	-7.76273	15.8756	-53.5675	0.931752
19.5960	8.45116	-7.8001	96.6037	-65.9149	86.8541	-30.9641	-2.42674	-67.5922	1.24234
19.5967	15.4653	-9.91864	117.989	-77.8155	73.1294	-37.9828	-8.83021	-72.4763	0.931752
19.5973	20.9739	-16.9484	128.945	-82.7001	56.644	-45.3116	-11.2726	-74.627	0.931752
19.5980	21.2819	-20.8966	153.386	-83.3225	47.4889	-45.9192	-7.60901	-79.1974	0.931752
19.5987	24.0191	-17.2373	190.012	-69.5737	48.7106	-36.1476	9.17465	-75.5456	1.24234
19.5993	21.2819	-16.3385	174.42	-48.2245	15.1368	-39.5081	23.2028	-70.9528	0.931752
19.6000	12.7281	-11.4594	173.823	-40.5863	-48.6472	-48.9697	25.3477	-65.4639	0.931752
19.6007	9.99084	7.15812	242.475	-41.2086	-79.1588	-45.3116	24.7371	-45.6365	0.931752
19.6013	4.17425	19.9978	257.118	-23.1975	-83.7284	-41.951	20.1498	-28.5424	0.621168
19.6020	-4.03739	21.5064	191.206	8.84524	-102.959	-44.3939	19.2417	-13.5767	0.621168
19.6027	3.5926	20.6077	134.143	17.3887	-123.109	-29.1289	25.6452	15.7051	0.931752
19.6033	13.6519	3.20992	95.6907	46.9986	-124.014	-2.2817	10.0827	23.3448	0.931752
19.6040	19.4342	-14.7977	63.349	144.353	-97.1674	16.3439	-16.1574	-0.761729	0.931752
19.6047	26.4484	-12.0693	49.3026	204.157	-63.2921	33.7295	-22.2634	-19.088	0.931752
19.6053	23.7111	-3.8198	21.526	182.487	-26.0531	41.9758	-23.7977	-25.1819	0.931752
19.6060	12.1122	1.38026	-23.0009	143.127	59.3889	31.9066	-30.8118	-39.229	0.931752
19.6067	7.83528	8.98777	-59.3458	97.0524	143.926	22.755	-25.0189	-53.5675	0.931752
19.6073	10.6067	10.8174	-154.861	44.5468	149.416	12.9834	-11.5857	-30.9844	0.931752
19.6080	9.6829	1.66916	-275.097	-12.5229	109.75	0.161207	-7.01406	16.9373	0.931752
19.6087	10.2988	-6.58033	-254.028	-50.3556	160.412	-2.88932	-3.35047	41.3574	0.931752
19.6093	12.4201	-9.62975	-132.878	0.90527	296.215	-9.59801	-2.42674	36.4734	0.931752
19.6100	13.9598	-11.7483	-43.7543	115.969	345.957	-25.4707	-18.5998	20.2978	0
19.6107	18.2367	-10.5285	-1.65044	200.197	300.784	-34.9323	-35.3835	8.37902	-0.931752
19.6113	21.5898	-7.47911	9.62174	218.189	230.289	-36.7552	-35.3835	9.00632	0
19.6120	20.9739	-6.25934	13.5898	183.713	152.479	-30.9641	-29.2775	8.37902	1.24234
19.6127	18.2367	-7.19021	25.4941	149.237	77.0961	-11.7309	-25.3164	5.937	0.931752
19.6133	17.9288	-7.19021	3.5467	129.095	-0.111067	8.70518	-20.4316	13.8904	0.931752
19.6140	20.0501	-4.14079	-47.7224	82.3984	-69.7022	5.04702	-14.9362	8.08777	0.931752
19.6147	19.4342	-0.77038	-59.9427	-0.924129	-124.014	6.57228	-10.3645	-14.204	0.621168
19.6153	17.005	-2.88893	-43.7543	-71.7238	-179.563	45.944	-5.79287	-10.2385	0.931752
19.6160	17.9288	-6.86922	-41.9283	-93.073	-209.472	66.3925	-5.79287	24.2633	0.931752
19.6167	17.3129	-7.8001	-52.6035	-97.656	-186.275	38.0076	-9.14333	40.4388	0.931752
19.6173	13.9598	-8.40998	-68.195	-112.31	-149.654	9.3252	-10.0514	25.7868	0.931752
19.6180	17.6208	-7.19021	-73.673	-98.8818	-117.921	-5.93986	-12.4938	11.4483	0.931752
19.6187	24.0191	-5.36056	-41.9283	-40.5863	-85.5689	-32.4894	-11.5857	-0.156827	0.621168
19.6193	20.666	-5.36056	-15.3807	12.8058	-67.8617	-65.45	2.45805	-9.61123	0.621168
19.6200	15.1573	-5.03957	-31.5691	50.3556	-58.1037	-83.7532	9.47212	-4.1223	0.621168
19.6207	15.7732	-3.8198	-26.688	63.482	-43.1414	-80.7027	-3.03734	6.85556	0.621168
19.6213	14.8836	-3.20992	20.016	55.8438	-33.9864	-50.7926	-12.1963	11.7396	0.621168
19.6220	11.8042	-0.77038	51.7607	114.743	-30.6385	14.1986	-4.57167	18.4607	0.931752
19.6227	8.45116	-1.38026	51.1287	212.399	-33.082	91.4167	2.14493	26.9966	0.931752
19.6233	8.14322	-5.64945	46.5636	247.195	-57.4849	133.219	0.0156564	31.8806	0.621168
19.6240	11.8042	-5.64945	51.1287	218.189	-88.9167	109.112	2.45805	31.2757	0.621168
19.6247	12.1122	-6.25934	38.0305	193.784	-91.6617	45.634	1.23686	13.263	0.931752
19.6253	14.8836	-5.97045	20.016	240.783	-70.6066	15.7239	-4.86914	-3.5174	0.621168
19.6260	22.7873	0.449388	17.5579	275.881	-59.9284	24.8879	-1.51867	3.80864	0.931752
19.6267	18.8184	-1.99015	6.60178	193.181	-66.9573	27.6284	-2.12927	9.29757	0.931752
19.6273	12.1122	-7.19021	-4.10855	72.629	-70.3052	27.0208	-7.01406	5.3321	0.621168
19.6280	16.0811	-3.20992	-0.42139	-1.8294	-51.995	38.3177	-1.51867	3.49499	0.931752
19.6287	16.0811	-3.20992	0.175579	-51.8833	-29.4168	52.6527	1.84745	0.761729	0.931752
19.6293	9.06703	-8.40998	0.175579	-94.9213	-37.3501	57.8485	-1.51867	-5.64576	0.931752
19.6300	8.45116	-6.86922	15.7319	-108.331	-76.1124	48.3869	0.0156564	-14.4953	0.931752
19.6307	11.1884	-0.449388	37.1174	-90.0366	-103.879	22.135	6.41912	-23.0535	0.931752
19.6313	8.45116	-1.38026	41.9985	-75.3826	-99.6109	-6.23747	6.41912	-28.5424	0.931752
19.6320	3.28466	-5.03957	37.7144	-69.5737	-75.4936	-17.8444	0.313128	-31.2757	0.621168
19.6327	5.71394	-5.64945	36.2044	-50.9591	-34.6052	-29.4389	-3.64794	-30.9844	0.621168
19.6333	14.8836	-6.25934	29.4622	-34.7963	-6.5212	-40.4257	-3.35047	-25.4955	0.621168
19.6340	18.2367	-5.36056	16.364	-37.8516	-19.04	-24.8631	-1.81614	-15.1002	0.931752
19.6347	13.6519	-5.36056	10.8508	-19.8405	-17.5168	8.40756	-1.81614	-6.25066	0.621168
