MR32 ASCII
Name	TYR30_fast
Frequency	1500
Date	26-08-2015 09:39:37
"Time,s"	"RT MED. GASTRO,uV"	"RT LAT. GASTRO,uV"	"RT BICEPS FEM.,uV"	"RT VMO,uV"	"RT VLO,uV"	"RT RECTUS FEM.,uV"	"RT SOLEUS,uV"	"RT SEMITEND.,uV"	"Channel 12,uV"
1.6427	0.515783	15.441	-198.24	44.7711	-74.9514	4.44391	40.0592	234.636	-0.318596
1.6433	7.25781	6.90695	-234.853	112.527	-75.2591	4.76	20.5349	152.839	0
1.6440	12.1209	0.166032	-345.622	103.667	-68.2439	-0.427657	11.9902	179.684	0.318596
1.6447	15.7682	-3.78554	-415.52	40.1912	-53.2906	-2.56594	14.425	237.976	0.637192
1.6453	22.5103	-7.13939	-338.329	-28.763	-31.3015	-1.35734	12.909	311.829	0.318596
1.6460	33.4891	-13.2494	-230.594	-88.3008	-10.5638	2.30563	-5.39789	411.631	0.318596
1.6467	41.41	-19.9571	-164.661	-138.936	4.08192	8.42297	-20.6728	388.412	0.318596
1.6473	49.3678	-25.4694	-105.14	-189.014	11.4253	10.8588	-27.3799	259.647	0.318596
1.6480	58.5046	-29.1221	-18.2087	-219.19	14.1534	12.6809	-33.1683	169.296	0.318596
1.6487	51.1731	-25.4694	83.7501	-234.47	21.1891	8.10688	-29.8147	81.43	0
1.6493	28.2944	-13.2494	202.155	-223.77	20.5737	-8.98079	-3.88189	-63.8323	0.318596
1.6500	10.6104	2.62331	294.618	-148.395	-0.184609	-24.2463	32.1347	-201.192	0.318596
1.6507	7.84728	9.96194	375.774	-70.5808	-13.5996	-26.9796	28.7811	-271.99	0.318596
1.6513	12.4156	10.5597	416.401	-61.1215	-25.8248	-23.0191	-2.9631	-296.676	0.318596
1.6520	15.1788	16.6696	341.902	-81.2813	-54.8085	-21.7919	-8.45286	-351.628	0
1.6527	23.726	19.7246	395.011	-91.0402	-62.439	-27.9092	-13.3454	-451.429	0.318596
1.6533	43.5469	15.1422	572.937	-85.5187	-44.4293	-30.0475	-43.5506	-457.214	0.318596
1.6540	58.2098	9.33102	628.787	-83.079	-30.0913	-20.2672	-61.8575	-270.157	0.318596
1.6547	58.5046	1.09581	583.02	-88.0012	-29.476	-8.36719	-41.4144	-4.0328	0
1.6553	45.0942	-8.36803	464.909	-82.1801	-28.5529	-0.130156	-18.5366	141.23	-0.318596
1.6560	13.3367	-18.4296	365.74	-82.4798	-12.697	0.483438	-19.754	154.346	0
1.6567	-3.42628	-28.1923	299.807	-91.939	7.75359	-4.40672	-1.12552	166.241	0
1.6573	24.0208	-26.6648	52.3255	-93.7795	27.8965	1.69203	44.6302	139.396	0.318596
1.6580	62.4835	-10.4932	-113.119	-100.2	46.5216	20.918	59.9051	37.4765	0.318596
1.6587	75.3044	7.80352	158.836	-110.258	53.5367	32.8366	46.7664	-24.7671	0.637192
1.6593	60.6414	23.6762	420.023	-104.48	58.1109	33.4316	43.4128	43.872	0.318596
1.6600	24.9418	35.2653	293.395	-115.437	73.372	38.3217	33.9493	197.078	-0.955787
1.6607	9.98409	38.6191	115.175	-78.8416	97.1661	50.2218	16.8598	270.035	-0.955787
1.6613	45.6837	32.8412	87.4212	120.445	104.181	56.3205	14.425	248.364	0
1.6620	74.3833	12.0872	107.833	297.475	95.9559	48.6971	13.8278	159.235	0
1.6627	58.5046	-22.7132	238.181	281.595	104.181	30.3822	-2.36588	-11.6503	0
1.6633	48.7415	-56.285	394.081	187.003	102.048	14.5217	-27.0813	-103.509	0.318596
1.6640	56.073	-71.5267	364.81	106.406	72.4489	7.49329	-42.6318	-31.8143	0.318596
1.6647	29.2154	-65.1179	150.564	48.7517	60.5519	9.33407	-35.3045	63.0991	0.318596
1.6653	-5.89467	-49.2452	-266.62	-1.9261	65.4338	11.7699	-11.8064	100.657	0.318596
1.6660	-10.7578	-22.4144	-793.644	-67.5418	65.7415	5.0575	14.7236	112.226	0.318596
1.6667	-31.4996	17.5662	-1032.9	-141.675	66.644	-2.26844	40.978	86.9293	0
1.6673	-75.7833	54.193	-876.66	-201.213	51.4035	-3.17953	68.7484	86.6034	0
1.6680	-91.6252	77.7031	-565.986	-232.33	24.8402	7.49329	98.9536	110.108	0
1.6687	-81.5675	84.112	-283.997	-226.851	13.8662	29.7686	122.452	78.66	0.318596
1.6693	-69.6676	70.6634	-142.39	-199.672	21.4967	45.0341	118.799	79.5969	0.318596
1.6700	-49.8099	51.7689	-106.07	-171.893	29.4144	36.481	73.9396	92.7137	0.318596
1.6707	-45.2416	34.9664	-77.3869	-84.0206	30.6452	9.33407	13.5062	36.2545	0.318596
1.6713	-47.3784	19.3926	30.0541	48.452	89.5356	-22.4055	-22.8089	-20.8158	0.318596
1.6720	-6.1894	8.7333	252.18	126.266	200.014	-42.5425	-41.4144	-61.1031	0.318596
1.6727	31.9417	-2.5569	449.931	190.94	261.345	-55.6697	-59.4227	-114.181	0
1.6733	27.3734	-14.478	541.512	254.716	253.428	-65.7476	-63.3965	-163.023	0.318596
1.6740	26.1576	-20.8869	474.356	247.396	210.701	-61.471	-58.8025	-180.743	0.318596
1.6747	52.3889	-24.5396	214.05	188.201	160.036	-45.908	-71.321	-145.344	0.318596
1.6753	85.3621	-25.1373	-70.9747	123.527	115.791	-23.9302	-86.8945	-89.1697	0
1.6760	83.2253	-22.4144	-242.489	46.6115	68.7978	-1.97094	-84.7583	-106.279	0.318596
1.6767	51.7994	-14.1792	-291.339	-24.4828	19.343	9.01798	-75.5934	-175.244	0.637192
1.6773	42.3311	-6.24282	-253.502	-13.8251	-6.5844	10.8588	-59.7213	-207.873	0
1.6780	19.4524	-4.38325	-229.371	37.1523	-19.4045	13.6106	-37.4407	-183.187	0.318596
1.6787	-32.7522	-1.36147	-318.505	27.9926	-40.7782	23.0563	-23.4062	-120.903	0.318596
1.6793	-37.0259	2.92217	-450.616	2.95335	-60.6134	25.8081	-18.215	-109.619	0
1.6800	-9.24726	5.04738	-460.063	6.0351	-92.038	22.4613	-19.1338	-191.701	0
1.6807	-1.28946	6.90695	-343.811	-9.54488	-128.96	23.986	-31.3537	-273.497	0
1.6813	3.57364	1.39467	-184.828	-41.0045	-134.765	27.0353	-50.5794	-290.28	0.318596
1.6820	12.7472	-4.0844	-35.5852	-49.2225	-119.811	33.4316	-48.7418	-327.512	0.318596
1.6827	12.1209	-2.25804	69.1147	-49.8217	-101.186	40.46	-17.3192	-271.664	0
1.6833	9.06305	-8.66689	133.481	-69.6819	-71.8951	36.7971	4.36425	-1.30353	0.318596
1.6840	16.3945	-23.6098	168.283	-84.9195	-62.1313	16.9575	-2.66449	160.783	0.318596
1.6847	23.0997	-33.7046	160.354	-77.3007	-123.77	-10.5055	-9.67026	49.0861	0.637192
1.6853	25.8629	-36.4275	39.2074	-64.5028	-200.691	-28.5042	4.66286	-107.175	0.318596
1.6860	22.805	-30.6496	-150.026	-45.5415	-252.566	-38.8796	31.5145	-123.062	0
1.6867	5.12099	-10.7921	-256.83	-9.54488	-251.028	-50.1846	53.1979	3.29957	0.318596
1.6873	-16.2472	19.3926	-291.926	88.7289	-79.5256	-56.5808	63.2587	189.134	0.318596
1.6880	-28.147	45.36	-351.153	239.478	127.996	-48.3438	62.6385	332.278	0.318596
1.6887	-34.8891	60.6018	-367.013	305.094	201.84	-31.2561	58.9863	386.294	0.318596
1.6893	-40.0469	67.0107	-250.712	250.778	207.029	-10.208	61.7426	368.9	-0.318596
1.6900	-28.147	60.303	-132.307	162.563	169.8	15.1353	58.9863	288.651	-1.27438
1.6907	7.84728	44.4303	-86.8339	95.7484	111.504	49.6082	38.5432	191.904	-0.637192
1.6913	45.6837	26.7312	-84.0928	35.0122	75.5052	86.8515	4.36425	167.463	0.637192
1.6920	68.2676	10.5597	-99.6582	-41.6037	43.7729	99.6626	-22.1888	197.078	0
1.6927	94.8305	1.09581	-52.3744	-48.6232	21.7839	80.7341	-34.0871	182.739	0
1.6933	151.898	-9.26461	65.4436	57.5689	22.0916	48.9946	-54.2315	133.001	0.318596
1.6940	117.414	-17.8319	214.637	175.061	-0.184609	10.8588	-71.321	78.049	0
1.6947	-55.6309	-17.201	356.88	218.419	-29.476	-37.671	-64.3153	0.52956	0
1.6953	-114.541	-20.588	428.002	189.742	-52.6752	-75.2118	-55.1503	-74.2199	0.318596
1.6960	-22.0682	-28.1923	418.849	132.644	-117.986	-81.9241	-51.4981	-111.452	0.318596
1.6967	34.0785	-34.9	333.679	74.9894	-178.394	-79.4697	-41.713	-119.395	0
1.6973	38.9785	-36.4275	217.085	21.2727	-195.194	-75.5093	-27.0813	-109.334	0
1.6980	41.7416	-30.9484	184.143	-38.8644	-196.096	-55.9858	-16.0788	-82.7743	0.318596
1.6987	48.7415	-22.7132	239.405	-102.34	-167.42	-35.2352	-9.99183	-62.3251	0.318596
1.6993	47.231	-8.66689	258.935	-127.978	-128.652	-20.2672	0.689092	-58.6589	0
1.7000	-5.26836	2.02559	192.072	-76.4018	-106.376	-6.22891	13.2076	-55.3186	0.318596
1.7007	-76.3728	5.67831	83.1138	29.8331	-80.4487	4.76	24.8073	-41.5501	0.318596
1.7013	-77.2938	10.2608	-63.6814	71.0088	-43.5063	9.63157	35.4882	-16.5386	0.318596
1.7020	-42.1837	11.4562	-130.202	41.7321	-9.02535	7.80938	33.6507	-6.47693	0.318596
1.7027	-11.6788	11.7883	-5.97166	42.6309	11.4253	13.6106	33.6507	-23.2599	0
1.7033	-2.83681	8.10238	131.328	63.39	32.7784	25.1945	36.0855	-34.2585	0
1.7040	-26.3418	-0.730542	160.648	49.0513	48.9625	37.7082	26.0247	-10.7541	0.318596
1.7047	-21.1471	-9.59667	163.389	-9.24527	13.2509	56.9341	15.6424	15.5202	0
1.7053	9.98409	-29.4209	159.13	-82.7794	-46.5626	56.6366	6.50044	9.08399	0
1.7060	26.4523	-49.8761	118.846	-142.617	-65.803	27.0353	1.01067	-3.09589	0.318596
1.7067	40.8206	-59.34	66.3246	-166.415	-51.1368	0.780938	-1.7457	-3.42177	0.318596
1.7073	48.1152	-65.4167	-52.6681	-71.18	-38.0295	-13.8709	-11.8064	-0.977649	0
1.7080	19.4524	-55.9861	-273.032	109.488	-40.1628	-12.9413	-14.5628	15.1943	0
1.7087	-13.5209	-31.8782	-423.156	195.52	-45.3524	3.21672	4.36425	29.859	0.318596
1.7093	-20.8524	4.15081	-364.859	164.703	-26.4197	9.94766	46.1692	19.1456	0.318596
1.7100	-33.047	48.3818	-177.192	96.048	24.5325	1.09703	81.8641	2.0775	0
1.7107	-51.0626	74.0172	58.7377	8.13241	60.5519	-4.70422	88.8929	8.79884	0.318596
1.7113	-57.473	85.3406	321.785	-88.3008	64.5107	6.87969	89.1915	28.9221	0.318596
1.7120	-56.8467	88.6945	474.062	-169.154	57.1879	26.4217	78.212	34.1362	0.318596
1.7127	-48.9257	77.4043	514.052	-218.291	33.3938	47.4699	56.2299	35.3176	0.318596
1.7133	-34.8891	58.7755	561.973	-231.431	8.67664	66.3983	32.1347	41.7538	0
1.7140	-20.2261	32.5423	572.007	-224.711	17.8251	56.6366	-9.99183	37.1507	0
1.7147	3.57364	7.80352	477.439	-207.933	38.2757	22.1452	-47.2258	23.7487	0.318596
1.7153	24.3155	-10.7921	189.625	-137.438	28.5119	-12.6438	-66.1299	7.2509	0.318596
1.7160	31.3523	-26.0671	-190.604	-40.662	16.902	-31.8697	-86.8945	-3.70692	0.318596
1.7167	37.468	-28.1923	-304.751	6.63433	65.4338	-29.1178	-95.1177	-9.2062	0.318596
1.7173	35.3312	-25.7682	-262.019	62.4911	129.514	-18.1289	-84.4368	-18.3717	0.318596
1.7180	29.5102	-23.0121	-429.568	136.025	126.17	-0.130156	-70.4022	-24.482	0
1.7187	28.5891	-18.1307	-520.807	120.146	78.8692	14.2056	-57.9067	-34.2585	0
1.7193	26.1576	-17.533	-316.058	36.2106	46.5216	16.66	-49.6606	-44.3201	0
1.7200	29.2154	-16.6032	-164.368	35.3118	44.9832	38.6192	-42.6318	-51.6525	0
1.7207	31.3523	-18.1307	-137.495	88.7289	24.2249	64.5575	-36.2233	-76.9491	0.637192
1.7213	27.3734	-21.4846	-105.777	60.0086	-27.3427	60.9132	-31.0321	-80.6153	-0.318596
1.7220	24.3155	-14.1792	-114	24.3116	-46.2549	55.7069	-19.754	-40.0429	-1.59298
1.7227	14.2577	-2.85576	-161.626	48.1096	-29.7836	61.8243	-0.528304	-21.712	-0.318596
1.7233	4.78942	7.50466	-187.569	77.4291	-11.1586	64.5575	20.2363	-36.9877	0.637192
1.7240	-0.994725	12.6849	-186.052	86.5888	4.69728	38.6192	31.2159	-47.6604	0.318596
1.7247	-5.56309	12.6849	-107.93	67.9698	12.3278	-9.27829	34.8681	-65.0544	0.318596
1.7253	-1.62103	10.5597	19.6771	15.152	14.4611	-34.9191	34.5695	-86.1146	0
1.7260	7.25781	-1.95918	80.6664	-46.7828	27.5888	-30.0475	23.2683	-82.4484	0
1.7267	20.9629	-13.8471	87.4212	-81.2813	35.8347	-8.06969	9.55541	-36.9877	0.318596
1.7273	29.8049	-20.2559	93.1971	-106.92	15.3841	6.28469	-1.12552	47.5382	0.318596
1.7280	25.2365	-22.7132	116.986	-149.636	-17.5789	-1.35734	-7.85565	108.275	0
1.7287	21.884	-14.478	169.507	-199.672	-17.5789	-15.3956	-0.82691	135.73	0
1.7293	16.0998	-5.61189	217.085	-226.209	21.4967	-30.6425	16.5612	148.236	0.318596
1.7300	9.98409	-1.66032	310.478	-170.695	35.8347	-36.1463	33.0535	103.101	0.318596
1.7307	13.6314	-5.61189	562.56	-65.4017	24.2249	-37.3549	30.5957	38.0876	-0.955787
1.7313	16.6893	-18.1307	828.348	-22.9848	50.1727	-52.3229	13.8278	26.478	-0.637192
1.7320	20.3734	-24.8384	857.668	-28.4634	81.3102	-64.2229	4.36425	55.7667	0.318596
1.7327	27.9997	-25.7682	758.499	14.8523	40.4089	-46.8191	1.60788	77.7638	0
1.7333	29.5102	-26.9637	704.46	71.9504	-44.1216	-3.17953	0.0918789	81.7152	0
1.7340	25.2365	-26.0671	600.397	70.7092	-99.9762	45.3316	0.390485	81.43	0.318596
1.7347	20.0419	-20.2559	416.988	45.0707	-136.283	81.3477	0.390485	79.8821	0.318596
1.7353	9.06305	-8.96575	258.005	23.1132	-145.144	92.0391	6.79904	71.3684	0
1.7360	-0.994725	4.44967	65.7372	-4.36582	-88.674	74.9515	18.996	63.425	0.318596
1.7367	-2.83681	10.2608	-330.399	-4.0662	-8.40998	35.886	22.9697	59.7588	0
1.7373	-0.994725	4.44967	-774.114	23.7124	38.5834	-20.8808	20.2363	51.8154	0
1.7380	4.49468	-5.61189	-995.995	20.3738	34.0092	-65.4315	17.7786	49.6972	0.318596
1.7387	9.06305	-11.1242	-1041.13	52.0902	9.57918	-73.371	7.71783	60.0439	0.318596
1.7393	7.25781	-5.61189	-902.26	137.523	1.04612	-44.3833	-1.44709	56.7036	0
1.7400	4.19995	5.04738	-612.977	134.484	0.738438	2.00813	5.58165	39.9207	0
1.7407	2.35787	8.43444	-396.92	49.9501	15.3841	27.6489	11.9902	30.1442	0.318596
1.7413	2.98418	5.37945	-289.772	-0.98445	42.8499	42.2822	11.37	26.8039	0.637192
1.7420	11.4946	2.32445	-224.769	14.8523	73.6797	42.2822	4.96146	17.9236	0.318596
1.7427	20.6682	0.498097	-174.108	31.9732	62.6851	2.00813	-6.31668	-0.0814708	0
1.7433	20.0419	2.32445	-92.0223	3.895	-31.3015	-40.4228	-11.2092	-18.3717	0.318596
1.7440	16.3945	2.62331	-30.3967	0.513626	-72.5105	-61.1735	-15.183	-33.6474	0.318596
1.7447	16.6893	-1.95918	-74.3521	25.8525	48.0395	-75.8068	-20.0526	-43.098	0
1.7453	18.2366	-12.0207	-150.613	-4.0662	160.959	-72.7574	-32.2725	-49.2083	0
1.7460	26.7839	-17.201	-158.885	-68.141	164.302	-40.4228	-52.7155	-49.4935	0.318596
1.7467	34.7049	-8.96575	-96.3298	-104.78	130.744	-17.8314	-61.5589	-44.9311	0.318596
1.7473	34.4101	-4.71532	-13.9012	-98.659	74.5822	-37.9685	-57.5851	-53.1597	0.318596
1.7480	37.1364	-1.95918	23.2993	-84.6199	-9.64071	-68.4994	-45.9854	-58.0479	0
1.7487	34.0785	-0.132826	21.7819	-115.138	-92.038	-73.9846	-31.9509	-56.5	0
1.7493	25.2365	-1.0294	60.2551	-120.317	-128.345	-47.4327	-21.27	-55.9297	0
1.7500	26.1576	3.85195	87.7149	-3.12456	-114.622	-26.9796	-16.0788	-45.5422	-1.27438
1.7507	25.5681	3.85195	18.1108	127.465	-100.284	-42.245	-20.3512	-39.4318	-0.955787
1.7513	23.0997	0.796955	-34.0678	163.804	-112.181	-43.1561	-21.5916	-42.487	0.637192
1.7520	27.9997	2.02559	3.47531	146.383	-138.416	-13.8709	-18.215	-42.1611	0.318596
1.7527	30.1365	0.166032	50.1718	99.6862	-146.97	-3.17953	-18.5366	-44.6052	0
1.7533	26.4523	-0.431684	65.7372	77.7287	-114.93	-19.3561	-10.9106	-41.2649	0.318596
1.7540	23.726	-0.730542	69.4083	137.866	-55.4238	-36.4438	5.28304	-29.3702	0
1.7547	23.726	-1.95918	80.079	193.68	-2.01019	-31.8697	8.63662	-24.1561	0
1.7553	24.9418	-0.431684	82.2327	170.181	20.5737	-5.93141	-6.01807	-25.704	0.318596
1.7560	26.1576	-0.132826	74.3032	128.706	28.5119	8.10688	-16.699	-23.8709	0
1.7567	24.3155	-2.5569	66.6673	101.227	26.9735	-1.97094	-19.754	-21.1009	-0.318596
1.7573	19.1577	-5.01418	45.9133	51.7906	10.5022	-4.70422	-22.8089	-22.934	0
1.7580	15.4735	-3.18782	19.3345	-12.5838	3.17938	20.918	-17.6178	-24.7671	0.318596
1.7587	10.6104	0.166032	10.1812	-45.5415	5.92801	52.36	-12.7252	-29.0443	0
1.7593	6.33677	2.02559	13.5586	-56.5416	3.17938	62.1218	-16.4004	-34.2585	0.318596
1.7600	10.2788	5.67831	12.0412	-89.1997	17.8251	50.5193	-14.2642	-39.106	0.318596
1.7607	15.4735	8.10238	-3.8669	-122.157	106.335	31.6094	-5.39789	-39.717	0.318596
1.7613	11.8262	6.27602	-32.5505	-116.037	205.204	22.4613	1.01067	-27.2112	0.318596
1.7620	3.86838	2.62331	-35.5852	-71.18	210.393	24.2835	4.04267	-10.4283	0.318596
1.7627	7.25781	4.15081	-2.6432	-35.1834	165.533	30.3822	9.23383	4.19574	0
1.7633	14.884	6.27602	27.6067	-0.684834	123.422	28.8575	12.2888	26.478	0
1.7640	15.4735	7.2058	44.9833	129.905	81.905	27.0353	14.425	62.2029	0.318596
1.7647	22.1787	8.7333	58.1013	270.296	37.045	46.2613	29.6769	67.0912	0.318596
1.7653	38.6838	4.74853	63.2898	272.436	-2.01019	56.3205	44.033	33.8104	0.318596
1.7660	42.0363	5.37945	61.7724	191.882	-4.14346	42.8958	46.1692	32.3032	0.318596
1.7667	21.884	11.7883	58.395	109.788	8.67664	26.1056	36.0855	36.2545	0.318596
1.7673	-2.2105	11.1574	62.7025	26.4517	-22.7685	6.58219	32.1347	-10.4283	0.318596
1.7680	-27.2628	11.1574	79.4916	-60.2226	-114.314	-9.59438	47.6852	-71.1647	0.318596
1.7687	-52.5731	20.3224	91.0434	-110.858	-246.146	-8.36719	44.033	-90.1067	0.318596
1.7693	-69.6676	22.7796	87.0786	-100.799	-335.579	3.83032	25.1059	-55.3186	0.318596
1.7700	-57.1414	6.27602	45.9133	-57.7829	-315.723	18.7983	20.5349	-15.6424	0
1.7707	-13.5209	-7.13939	-30.9841	-14.1247	-245.551	30.0847	-11.2092	-6.15104	0
1.7713	22.1787	6.57488	-52.9618	10.9145	-198.229	30.6983	-65.5327	24.9708	0.318596
1.7720	71.6202	32.5423	-2.6432	19.1326	-168.938	31.6094	-66.7501	65.2581	0.318596
1.7727	104.593	44.1314	34.9	30.1327	-136.898	34.3613	-24.3249	16.7422	0
1.7733	46.8994	29.7862	46.207	42.9306	-107.914	16.9575	8.93523	-68.1096	0
1.7740	-11.6788	1.39467	35.83	37.1523	-81.6589	-5.61532	6.50044	-76.664	0
1.7747	-15.0314	-26.9637	-15.7613	13.3543	-45.3524	9.01798	-23.7277	-40.6539	0
1.7753	-31.4996	-62.6938	-48.7033	6.63433	-6.89208	53.8847	-9.99183	-22.323	0.318596
1.7760	-44.0258	-85.5731	-23.9845	16.6928	16.902	78.9119	47.6852	-23.2599	0.318596
1.7767	23.726	-74.5817	6.51009	18.2337	44.0601	64.26	104.466	-41.2649	0
1.7773	127.767	-50.7727	16.006	4.19461	76.1206	21.8477	121.556	-18.0865	0.318596
1.7780	133.883	-18.1307	20.8519	-27.8642	67.2594	-34.9191	60.5023	27.4149	0.318596
1.7787	49.9573	9.33102	21.1945	-17.5061	23.0146	-67.8858	-20.9714	-11.9762	0.318596
1.7793	-0.0736833	9.62988	13.5586	66.4289	8.06128	-69.708	-56.0691	-52.2635	0.637192
1.7800	-8.03148	2.02559	15.3697	127.165	40.4089	-70.6191	-50.5794	-36.9877	-0.955787
1.7807	-54.4151	-3.18782	26.6767	152.504	102.356	-72.1438	-65.5327	-40.6539	-1.27438
1.7813	-91.3305	-13.8471	31.5715	157.384	170.723	-52.6204	-79.5672	-37.5988	0
1.7820	-41.889	-34.9	26.0404	105.507	188.425	-0.427657	39.462	-11.6503	0.318596
1.7827	-13.8156	-53.5288	19.0408	21.8719	128.611	39.2328	208.519	20.3677	0
1.7833	-41.889	-43.1684	20.8519	-57.7829	93.5149	48.9946	222.875	60.0439	0
1.7840	-9.24726	-3.78554	29.4178	-104.48	203.973	75.249	127.344	61.266	0.318596
1.7847	53.0152	11.4562	36.4174	-123.399	339.784	82.8724	40.6794	25.5818	0
1.7853	42.9574	-1.36147	52.6192	-114.239	351.373	41.6872	-31.3537	10.0209	0
1.7860	16.0998	34.0698	69.4083	-72.1216	307.436	-1.35734	-118.937	6.63987	0.318596
1.7867	32.568	83.1822	68.772	-50.7634	247.623	-34.9191	-173.858	-6.47693	0.318596
1.7873	17.0209	82.2856	67.2546	-56.8413	133.493	-53.5314	-140.001	-15.9275	0.318596
1.7880	-4.34732	59.3732	75.1842	-56.242	-12.3893	-50.1846	-114.665	-18.9827	0.318596
1.7887	64.6203	-1.36147	83.4564	-58.0825	-124.386	-39.1957	-89.3293	-19.3086	0
1.7893	153.114	-78.2344	76.4079	-29.0627	-172.917	-24.8413	-28.2987	-11.9762	0
1.7900	174.482	-62.9927	51.6891	63.6896	-175.666	-12.6438	-10.9106	-2.81074	0.318596
1.7907	126.256	5.97716	31.8652	120.146	-168.323	-8.68329	-0.82691	-3.70692	0.318596
1.7913	53.3099	29.4873	46.7943	91.4682	-192.753	-8.98079	-21.8902	-8.31002	0
1.7920	35.9206	34.6676	99.6093	60.9503	-248.587	-0.743751	-54.8517	-7.08796	0
1.7927	65.2098	40.4787	151.201	31.0316	-252.566	5.6711	-4.18049	-4.92898	0.318596
1.7933	116.493	17.5662	170.094	-29.0627	-175.953	-7.7536	55.0125	-6.76207	0
1.7940	102.751	-12.6517	157.27	-65.7013	-121.022	-20.8808	83.7017	-4.92898	0
1.7947	-74.8623	-20.8869	109.399	-61.4211	-70.6849	-19.3561	109.037	2.0775	0
1.7953	-167.335	-21.4846	30.6415	-66.6002	88.0177	-11.4166	68.1512	5.74369	0.318596
1.7960	-64.1782	-13.2494	-24.5719	-89.4993	225.347	-6.22891	-35.6261	5.13266	0.318596
1.7967	-2.2105	-2.5569	-26.1383	-109.017	228.403	-11.7327	-89.6279	0.244412	0.318596
1.7973	-61.7466	-6.24282	-27.9493	-122.757	192.999	-22.108	-93.6017	-6.47693	0.637192
1.7980	-139.262	-7.13939	-71.9047	-123.998	139.893	-24.2463	-82.6221	-5.86589	0.318596
1.7987	-129.462	-9.59667	-117.671	-99.9002	51.4035	-19.0586	-44.4694	-1.58868	0
1.7993	-76.3728	-22.7132	-112.483	-68.7403	-40.1628	-8.36719	-56.0691	2.36265	0.318596
1.8000	-41.2995	-16.0055	-84.0928	-49.5221	-107.607	-3.17953	-76.2136	6.96575	0
1.8007	9.68936	11.7883	-67.0099	-40.662	-144.836	-7.1586	-35.0059	12.465	0.318596
1.8013	40.1943	24.9049	-47.7733	-53.5027	-160.405	-0.130156	-38.0609	19.1456	0.318596
1.8020	-3.75785	17.2674	-16.6423	-57.1409	-207.091	12.0674	-66.4514	17.3125	-0.318596
1.8027	-29.6944	-5.61189	31.2289	-3.12456	-261.099	9.01798	-43.5506	8.79884	0
1.8033	53.9362	-31.5461	67.5483	54.8296	-188.178	5.355	-18.215	10.6319	0
1.8040	101.536	-44.065	93.1971	61.5495	-49.6189	9.01798	-17.6178	10.9171	-0.318596
1.8047	46.6047	-43.7661	111.797	46.9112	22.707	8.10688	25.4045	4.52163	0
1.8053	70.1097	-37.0584	34.0189	33.4713	64.203	8.10688	114.228	8.18781	0.318596
1.8060	130.825	-41.01	-66.4225	8.47483	88.0177	2.30563	106.901	5.74369	0
1.8067	130.825	-47.4188	-35.8789	-24.8253	88.3253	-10.208	27.2421	-13.1983	0
1.8073	130.825	-8.96575	74.3032	-41.9033	85.8844	-16.9203	-10.2904	-26.6002	0.318596
1.8080	21.884	47.4853	118.21	-51.3626	61.4749	-28.8203	-34.4087	-35.1546	0.318596
1.8087	-152.377	52.0677	-15.4186	-62.3627	35.2194	-36.1463	-20.6728	-34.5436	0.637192
1.8093	-208.229	29.4873	-241.559	-56.5416	30.6452	-23.0191	35.4882	-17.1496	0.318596
1.8100	-232.95	12.0872	-333.14	-37.3235	16.3072	-8.36719	36.407	-6.15104	-1.27438
1.8107	-210.034	-16.3044	-292.22	-24.8253	1.94865	-2.56594	-8.45286	-8.31002	-0.955787
1.8113	-50.1415	-30.0187	-274.55	-15.9652	7.44591	-0.743751	-24.3249	-8.59517	0.318596
1.8120	38.9785	-12.9505	-251.055	-3.12456	-1.70251	0.167344	-12.7252	-9.53208	0
1.8127	4.19995	7.80352	-148.802	-1.62648	-29.1683	0.483438	1.60788	-16.8644	0
1.8133	35.3312	11.7883	-17.866	-15.9652	-37.1065	1.09703	-9.67026	-27.8223	0.318596
1.8140	58.5046	-7.77031	69.1147	-27.265	-23.0762	2.62172	-45.9854	-36.0915	0.318596
1.8147	36.5469	-30.3507	98.6793	-29.4051	-10.8714	6.58219	-71.321	-32.7105	0.318596
1.8153	107.32	-36.7596	94.1271	-27.8642	-6.5844	10.5427	-90.2481	-22.6489	0.318596
1.8160	200.713	-36.1286	73.6668	-22.3855	-2.62556	13.6106	-80.1644	-13.8093	0
1.8167	158.898	-30.0187	47.7244	-15.366	-1.08714	13.2945	-57.9067	-5.54001	0.318596
1.8173	-69.0413	-11.423	14.4886	-13.8251	0.738438	6.87969	-86.5729	-0.366618	0.637192
1.8180	-254.613	0.498097	5.33534	-15.0236	-2.31787	-1.35734	-99.7116	-9.81723	0
1.8187	-215.229	5.04738	55.3603	-9.24527	-2.62556	-7.4561	-68.8862	-25.3781	0
1.8193	-159.377	22.7796	86.1975	0.214011	58.1109	-6.8425	-49.9592	-19.5937	0
1.8200	-160.924	42.305	29.1241	2.95335	150.887	-2.26844	-31.6523	3.9106	-0.318596
1.8207	-137.419	35.2653	0.146844	-0.684834	178.948	-5.31782	-20.0526	0.244412	-0.318596
1.8213	-106.583	16.3708	48.9481	-5.56428	151.79	-11.4166	-26.7597	-11.9762	0
1.8220	-32.4207	28.8564	80.079	-6.50593	121.576	-4.40672	-15.183	36.5396	0
1.8227	55.4467	52.6655	100.833	-4.96505	95.0328	4.14641	-9.37165	67.7022	0
1.8233	74.3833	55.7205	145.376	-1.32687	73.0643	3.21672	-18.5366	25.2559	0.318596
